numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07168;20200901000000;101960;-30;8;290;2.500000;284.950000;281.650000;80;20000;0;mq;mq;100;8;2250;mq;mq;mq;100540;mq;mq;200;mq;mq;mq;mq;281.850000;mq;mq;2.800000;2.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200901000000;101880;-10;0;330;2.300000;285.750000;283.450000;86;50750;0;mq;mq;100;7;450;mq;mq;mq;97820;mq;mq;220;mq;mq;mq;mq;283.850000;mq;mq;3.800000;4.400000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;6;mq;390;7;mq;660;8;mq;1980;mq;mq;mq;
07190;20200901000000;101790;10;0;0;0.000000;287.850000;286.850000;94;51800;0;mq;mq;100;6;800;mq;mq;mq;100000;mq;mq;170;mq;mq;mq;mq;288.050000;mq;mq;0.700000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;1.000000;1.000000;1.200000;mq;mq;mq;mq;3;mq;600;6;mq;810;8;mq;2700;mq;8;mq;
07207;20200901000000;101960;-40;6;40;4.600000;289.050000;283.550000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;-220;mq;mq;mq;mq;mq;mq;mq;6.200000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200901000000;101950;10;1;50;2.100000;288.450000;282.750000;69;50790;0;mq;mq;mq;3;2250;mq;mq;mq;101640;mq;mq;-180;mq;mq;mq;mq;286.950000;mq;mq;3.700000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20200901000000;102000;-10;8;80;2.500000;284.150000;281.750000;85;54690;0;mq;mq;mq;0;mq;mq;mq;mq;100640;mq;mq;-30;mq;mq;mq;mq;282.850000;mq;mq;3.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200901000000;101990;-20;6;0;0.000000;285.550000;282.050000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;140;mq;mq;mq;mq;283.450000;mq;mq;0.500000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20200901000000;101910;0;0;280;1.200000;285.250000;282.650000;84;60000;0;mq;mq;mq;4;1750;mq;mq;mq;99200;mq;mq;180;mq;mq;mq;mq;288.250000;mq;mq;1.800000;3.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;4;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20200901000000;101800;0;0;0;0.000000;287.650000;286.650000;94;14790;0;mq;mq;100;8;800;mq;mq;mq;98580;mq;mq;80;mq;mq;mq;mq;290.450000;mq;mq;0.800000;0.900000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;3.200000;3.200000;mq;mq;mq;mq;6;mq;600;6;mq;750;8;mq;1200;mq;mq;mq;
07314;20200901000000;101900;-30;8;90;4.500000;291.450000;284.050000;62;15000;3;2;mq;90;7;2500;30;21;mq;101630;mq;mq;-210;mq;mq;mq;mq;mq;mq;mq;8.200000;8.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;4;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20200901000000;101980;-10;8;320;1.000000;284.350000;282.650000;89;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100530;mq;mq;-60;mq;mq;mq;mq;283.850000;mq;mq;1.300000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20200901000000;101920;-40;8;40;2.900000;286.150000;281.850000;75;52620;0;mq;mq;mq;0;mq;mq;mq;mq;97180;mq;mq;-10;mq;mq;mq;mq;285.450000;mq;mq;4.100000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20200901000000;101940;-10;8;320;1.900000;287.250000;280.350000;63;49200;0;mq;mq;100;8;1750;mq;mq;mq;98090;mq;mq;120;mq;mq;mq;mq;287.450000;mq;mq;2.800000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.800000;mq;mq;mq;mq;8;mq;1680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20200901000000;mq;-40;7;250;1.200000;281.650000;279.050000;84;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92320;mq;817;80;mq;mq;mq;mq;281.350000;mq;mq;1.700000;3.700000;-10;mq;0.010000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20200901000000;101810;-20;8;350;2.800000;286.550000;284.050000;85;50000;3;0;0;25;2;2250;35;23;10;98960;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;4.200000;4.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;2100;1;3;4000;mq;mq;mq;mq;mq;mq;
07510;20200901000000;101810;-60;8;50;2.000000;289.550000;284.450000;72;60000;0;mq;mq;mq;3;6180;mq;mq;mq;101240;mq;mq;-270;mq;mq;mq;mq;289.250000;mq;mq;2.900000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;6180;3;mq;6780;mq;mq;mq;mq;mq;mq;
07535;20200901000000;101900;-30;6;0;0.000000;284.550000;282.950000;90;20000;0;mq;mq;90;7;4320;mq;mq;mq;98780;mq;mq;-130;mq;mq;mq;mq;288.150000;mq;mq;1.100000;1.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20200901000000;101830;-10;4;10;2.700000;284.150000;281.750000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93570;mq;mq;40;mq;mq;mq;mq;284.750000;mq;mq;3.300000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20200901000000;101630;-60;6;40;3.200000;289.550000;284.650000;73;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100750;mq;mq;40;mq;mq;mq;mq;288.050000;mq;mq;5.500000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20200901000000;mq;-30;8;0;0.000000;281.850000;280.650000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91540;mq;787;90;mq;mq;mq;mq;284.450000;mq;mq;0.900000;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20200901000000;101780;-50;8;50;1.400000;286.350000;284.450000;88;60000;0;mq;mq;100;8;5940;mq;mq;mq;101070;mq;mq;-380;mq;mq;mq;mq;291.250000;mq;mq;1.800000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5940;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20200901000000;101810;-70;8;150;2.200000;286.650000;284.350000;86;60000;0;mq;mq;100;8;6180;mq;mq;mq;97530;mq;mq;-370;mq;mq;mq;mq;284.250000;mq;mq;3.000000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;6180;8;mq;6900;mq;mq;mq;mq;mq;mq;
07627;20200901000000;101860;-100;8;140;1.700000;285.450000;283.550000;88;20000;0;mq;mq;100;8;5820;mq;mq;mq;96970;mq;mq;-310;mq;mq;mq;mq;286.450000;mq;mq;3.700000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5820;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20200901000000;101770;-80;8;20;0.800000;289.350000;284.250000;72;16860;0;mq;mq;90;7;6120;mq;mq;mq;100000;mq;mq;-260;mq;mq;mq;mq;286.350000;mq;mq;1.400000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;6120;7;mq;6660;mq;mq;mq;mq;mq;mq;
07643;20200901000000;101620;-10;6;350;4.400000;290.750000;283.150000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101530;mq;mq;-20;mq;mq;mq;mq;288.650000;mq;mq;6.700000;6.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20200901000000;101400;-20;5;330;6.900000;292.050000;284.650000;62;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101020;mq;mq;-30;mq;mq;mq;mq;290.050000;mq;mq;9.300000;11.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20200901000000;mq;mq;mq;290;5.400000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.500000;7.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20200901000000;101240;-60;8;340;3.800000;290.850000;284.450000;66;50000;2;0;0;0;0;mq;30;20;10;100930;mq;mq;270;mq;mq;mq;mq;290.050000;mq;mq;5.200000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20200901000000;101700;-60;6;220;3.600000;291.750000;283.350000;58;60000;0;mq;mq;mq;2;7200;mq;mq;mq;101180;mq;mq;-150;mq;mq;mq;mq;291.850000;mq;mq;5.400000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20200901000000;101450;0;0;30;2.500000;290.350000;286.050000;76;52570;0;mq;mq;90;4;1250;mq;mq;mq;101340;mq;mq;30;mq;mq;mq;mq;289.450000;mq;mq;3.700000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1170;4;mq;1470;7;mq;1800;mq;mq;mq;
07790;20200901000000;101290;0;5;200;2.400000;289.650000;285.250000;75;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101150;mq;mq;60;mq;mq;mq;mq;294.550000;mq;mq;3.500000;4.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20200901000000;101470;130;6;110;3.600000;297.750000;291.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;40;mq;297.450000;mq;302.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20200901000000;102050;0;5;170;8.000000;296.750000;293.250000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101980;mq;mq;340;mq;294.250000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20200901000000;101720;90;7;130;8.200000;296.750000;292.450000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101630;mq;mq;30;mq;296.250000;mq;300.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20200901000000;102080;-70;6;130;4.800000;293.350000;290.750000;85;12330;61;mq;mq;100;6;800;mq;mq;mq;101930;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;6.800000;9.300000;-10;mq;mq;mq;mq;0.200000;0.600000;0.600000;0.600000;3.400000;mq;mq;mq;mq;2;mq;600;3;mq;1050;6;mq;1260;mq;mq;mq;
61996;20200901000000;102580;80;7;290;10.300000;285.050000;283.150000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102230;mq;mq;-580;mq;282.550000;mq;285.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20200901000000;mq;120;8;300;6.300000;273.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99510;mq;mq;-1150;mq;270.950000;mq;274.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20200901000000;mq;-240;6;10;2.600000;272.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;580;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20200901000000;101550;-50;7;170;4.800000;297.850000;294.750000;83;20000;0;mq;mq;75;1;450;mq;mq;mq;101470;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;6.700000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;540;5;mq;1680;6;mq;3000;mq;mq;mq;
71805;20200901000000;101170;340;3;290;10.000000;285.950000;282.950000;82;43770;0;mq;mq;mq;5;800;mq;mq;mq;101090;mq;mq;1670;mq;mq;mq;mq;285.150000;mq;mq;15.800000;19.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20200901000000;101310;130;2;80;3.700000;301.550000;297.950000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20200901000000;101350;130;3;110;3.000000;301.350000;298.350000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;50;mq;300.650000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.300000;4.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20200901000000;101300;130;1;90;2.300000;300.850000;297.450000;82;32110;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20200901000000;101340;190;3;140;4.200000;301.050000;297.250000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;160;mq;300.050000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.200000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20200901000000;101330;220;3;90;1.800000;300.050000;297.850000;88;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101240;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;2.700000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.400000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20200901000000;mq;mq;mq;50;1.500000;299.550000;297.950000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.050000;mq;307.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20200901000000;101410;270;3;110;2.300000;299.850000;296.950000;84;18840;0;mq;mq;mq;0;mq;mq;mq;mq;101320;mq;mq;170;305.950000;mq;305.950000;mq;301.350000;mq;mq;3.300000;5.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20200901000000;101410;310;3;110;1.000000;300.050000;297.550000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;170;mq;295.850000;mq;307.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20200901000000;101340;260;1;0;0.000000;298.850000;297.450000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100120;mq;mq;160;mq;295.450000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20200901000000;96650;-20;6;140;12.300000;253.650000;251.050000;78;15000;36;3;3;40;0;5400;30;20;15;96090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;0;5400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20200901030000;102030;-60;8;60;0.600000;283.950000;283.150000;95;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;10;mq;mq;mq;mq;283.350000;mq;mq;0.800000;1.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200901030000;102030;-60;8;30;2.800000;286.750000;281.550000;71;60000;0;mq;mq;100;8;2250;mq;mq;mq;101460;mq;mq;120;mq;mq;mq;mq;284.950000;mq;mq;3.900000;4.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2220;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20200901030000;102040;-40;7;130;2.500000;282.650000;279.750000;82;15000;2;0;mq;10;0;7000;30;20;14;101930;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;2.700000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;7000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200901030000;102060;-60;8;290;0.800000;283.150000;281.450000;89;59310;0;mq;mq;90;7;1250;mq;mq;mq;101240;mq;mq;-50;mq;mq;mq;mq;284.550000;mq;mq;1.000000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1320;7;mq;1500;mq;mq;mq;mq;mq;mq;
07037;20200901030000;102070;-50;6;270;1.700000;281.250000;281.250000;100;8300;0;mq;mq;mq;2;30;mq;mq;mq;100210;mq;mq;-20;mq;mq;mq;mq;281.150000;mq;mq;2.300000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20200901030000;101910;-70;8;270;3.300000;283.850000;282.250000;90;20000;0;mq;mq;100;8;2250;mq;mq;mq;100760;mq;mq;80;mq;mq;mq;mq;279.550000;mq;mq;4.600000;4.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200901030000;101990;-30;8;140;2.000000;282.050000;281.550000;97;50320;0;mq;mq;mq;2;2250;mq;mq;mq;100790;mq;mq;-210;mq;mq;mq;mq;284.450000;mq;mq;2.500000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;2160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20200901030000;101970;-80;6;100;2.800000;287.150000;283.550000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;-180;mq;mq;mq;mq;mq;mq;mq;3.700000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
