numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20210201000000;98870;-40;6;110;2.200000;279.150000;279.150000;100;2500;10;mq;mq;mq;mq;mq;mq;mq;mq;98010;mq;mq;-990;mq;mq;mq;mq;276.750000;mq;mq;3.000000;3.800000;-10;mq;0.000000;mq;mq;0.400000;0.600000;2.800000;5.600000;5.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210201000000;98950;-110;6;70;2.700000;277.550000;277.150000;97;1780;51;mq;mq;100;8;80;mq;mq;mq;98380;mq;mq;-1050;mq;mq;mq;mq;276.150000;mq;mq;3.400000;3.600000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;1.200000;1.800000;1.800000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210201000000;98870;170;3;350;2.800000;282.550000;281.950000;96;10000;2;2;mq;100;8;800;37;mq;mq;98760;mq;mq;-850;mq;mq;mq;mq;mq;mq;mq;3.700000;5.100000;-10;mq;mq;mq;mq;0.000000;0.200000;0.400000;4.000000;4.000000;mq;mq;mq;mq;8;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210201000000;98870;110;3;250;4.700000;282.750000;281.950000;95;11510;0;mq;mq;100;8;450;mq;mq;mq;98080;mq;mq;-700;mq;mq;mq;mq;280.750000;mq;mq;6.700000;8.700000;-10;2;0.000000;mq;mq;0.000000;0.000000;-0.100000;2.800000;3.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20210201000000;98850;30;3;240;2.400000;281.150000;281.150000;100;7110;0;mq;mq;100;8;250;mq;mq;mq;97050;mq;mq;-780;mq;mq;mq;mq;279.850000;mq;mq;2.900000;3.600000;-10;mq;0.000000;mq;mq;-0.100000;0.400000;1.800000;5.600000;5.600000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210201000000;98920;-150;6;120;0.700000;281.150000;280.850000;98;4540;58;mq;mq;100;8;450;mq;mq;mq;97790;mq;mq;-740;mq;mq;mq;mq;279.350000;mq;mq;2.000000;2.800000;-10;2;0.000000;mq;mq;0.200000;1.000000;4.000000;4.400000;5.400000;mq;mq;mq;mq;7;mq;300;7;mq;630;8;mq;1140;mq;mq;mq;
07110;20210201000000;99200;200;1;290;4.500000;283.550000;282.750000;95;6420;0;mq;mq;100;8;250;mq;mq;mq;98040;mq;mq;-510;mq;mq;mq;mq;282.750000;mq;mq;7.500000;9.200000;-10;2;0.000000;mq;mq;0.200000;0.800000;1.000000;5.600000;8.800000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20210201000000;99070;230;2;250;5.100000;283.650000;283.450000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98380;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210201000000;99090;120;2;240;3.600000;283.350000;282.850000;97;7940;52;mq;mq;100;8;250;mq;mq;mq;98650;mq;mq;-270;mq;mq;mq;mq;281.250000;mq;mq;5.900000;5.900000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.200000;3.800000;3.800000;mq;mq;mq;mq;5;mq;210;6;mq;360;8;mq;540;mq;mq;mq;
07139;20210201000000;98960;70;3;230;3.800000;282.350000;281.450000;94;20000;0;mq;mq;100;8;450;mq;mq;mq;97250;mq;mq;-540;mq;mq;mq;mq;281.150000;mq;mq;5.900000;7.000000;-10;1;mq;mq;mq;0.000000;0.000000;0.600000;8.900000;9.300000;mq;mq;mq;mq;7;mq;480;8;mq;690;mq;mq;mq;mq;mq;mq;
07149;20210201000000;98890;-50;5;230;4.100000;282.550000;281.950000;96;48460;1;2;2;90;7;450;35;mq;mq;97830;mq;mq;-700;mq;mq;mq;mq;mq;mq;mq;6.700000;6.700000;-10;2;0.000000;0.000000;-60;0.000000;0.200000;2.700000;7.900000;8.500000;mq;mq;mq;mq;3;6;350;7;6;600;mq;mq;mq;mq;mq;mq;
07168;20210201000000;98960;-150;6;190;4.500000;282.550000;281.350000;92;20000;0;mq;mq;100;2;450;mq;mq;mq;97570;mq;mq;-710;mq;mq;mq;mq;281.350000;mq;mq;6.300000;7.100000;-10;1;0.000000;mq;mq;0.000000;1.400000;5.800000;5.800000;5.800000;mq;mq;mq;mq;1;mq;330;8;mq;1680;mq;8;mq;mq;mq;mq;
07181;20210201000000;99110;-180;6;170;4.100000;280.150000;279.550000;96;17460;0;mq;mq;100;8;450;mq;mq;mq;95080;mq;mq;-620;mq;mq;mq;mq;277.950000;mq;mq;6.300000;7.300000;-10;mq;mq;mq;mq;-0.100000;1.000000;1.800000;1.800000;3.200000;mq;mq;mq;mq;1;mq;330;6;mq;570;7;mq;840;mq;8;mq;
07190;20210201000000;99430;-200;6;120;0.800000;276.650000;276.250000;97;3470;61;mq;mq;100;7;150;mq;mq;mq;97600;mq;mq;-550;mq;mq;mq;mq;276.850000;mq;mq;1.300000;1.500000;-10;2;0.000000;mq;mq;0.400000;0.600000;0.600000;0.600000;3.400000;mq;mq;mq;mq;5;mq;120;5;mq;450;7;mq;870;mq;8;mq;
07207;20210201000000;99340;160;1;270;11.900000;284.250000;283.650000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98830;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;17.000000;19.400000;-10;mq;mq;mq;mq;0.400000;1.000000;1.800000;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20210201000000;99300;160;2;270;7.100000;284.450000;283.050000;91;11520;0;mq;mq;100;8;450;mq;mq;mq;98990;mq;mq;-20;mq;mq;mq;mq;283.050000;mq;mq;12.100000;12.100000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.200000;5.400000;5.600000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210201000000;99120;50;3;240;4.900000;282.850000;282.250000;96;46030;0;mq;mq;100;8;250;mq;mq;mq;97800;mq;mq;-380;mq;mq;mq;mq;281.450000;mq;mq;7.600000;9.400000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.600000;1.400000;1.800000;mq;mq;mq;mq;7;mq;210;8;mq;330;mq;mq;mq;mq;mq;mq;
07255;20210201000000;99190;-30;5;250;4.000000;282.450000;281.250000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;97230;mq;mq;-460;mq;mq;mq;mq;281.250000;mq;mq;6.700000;8.500000;-10;mq;0.000000;mq;mq;0.000000;0.400000;1.200000;2.400000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210201000000;99230;-150;6;180;4.700000;281.050000;280.450000;96;8670;0;mq;mq;100;8;150;mq;mq;mq;96550;mq;mq;-560;mq;mq;mq;mq;280.650000;mq;mq;6.700000;9.000000;-10;2;0.000000;mq;mq;-0.100000;2.200000;3.400000;3.400000;3.400000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20210201000000;99440;-110;5;160;1.900000;279.450000;278.550000;94;6440;63;mq;mq;100;8;1250;mq;mq;mq;96200;mq;mq;-400;mq;mq;mq;mq;277.750000;mq;mq;3.100000;3.100000;-10;2;0.000000;mq;mq;2.000000;2.400000;2.400000;2.400000;4.200000;mq;mq;mq;mq;7;mq;1080;8;mq;1290;mq;9;mq;mq;mq;mq;
07314;20210201000000;99590;180;1;260;11.100000;284.650000;283.050000;90;8000;60;6;2;100;8;800;36;mq;mq;99320;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;14.900000;18.200000;-10;1;mq;mq;mq;-0.100000;0.200000;1.000000;2.400000;2.800000;mq;mq;mq;mq;8;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20210201000000;99340;90;3;260;5.500000;283.350000;282.150000;92;19140;0;mq;mq;100;3;250;mq;mq;mq;97920;mq;mq;-170;mq;mq;mq;mq;282.550000;mq;mq;8.800000;8.800000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;4.200000;4.800000;4.800000;mq;mq;mq;mq;1;mq;270;3;mq;1290;8;mq;1680;mq;mq;mq;
07434;20210201000000;99450;40;3;mq;mq;282.050000;281.750000;98;1460;61;mq;mq;100;8;150;mq;mq;mq;94760;mq;mq;-240;mq;mq;mq;mq;281.550000;mq;mq;mq;mq;-10;2;0.000000;mq;mq;2.300000;3.100000;7.300000;8.700000;11.100000;mq;mq;mq;mq;8;mq;180;mq;8;mq;mq;mq;mq;mq;mq;mq;
07460;20210201000000;99350;-70;6;250;3.100000;284.450000;278.350000;66;60000;0;mq;mq;100;mq;800;mq;mq;mq;95560;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;0.000000;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20210201000000;mq;-80;7;210;2.700000;279.550000;276.650000;82;20000;0;mq;mq;100;8;800;mq;mq;mq;90040;92500;611;-290;mq;mq;mq;mq;276.350000;mq;mq;6.900000;10.000000;-10;1;0.000000;mq;mq;-0.100000;1.800000;2.600000;2.600000;3.000000;mq;mq;mq;mq;5;mq;630;7;mq;870;8;mq;1110;mq;mq;mq;
07481;20210201000000;99470;-140;6;180;7.500000;283.250000;279.750000;79;45000;61;6;2;100;8;mq;35;mq;mq;96650;mq;mq;-440;mq;mq;mq;mq;mq;mq;mq;11.300000;12.700000;-10;1;0.000000;0.000000;-60;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;6;1600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20210201000000;99960;120;3;280;9.100000;284.950000;283.650000;92;4930;61;mq;mq;100;8;450;mq;mq;mq;99390;mq;mq;10;mq;mq;mq;mq;283.950000;mq;mq;15.600000;18.300000;-10;2;0.000000;mq;mq;2.000000;2.200000;3.200000;4.400000;9.400000;mq;mq;mq;mq;6;mq;360;7;mq;540;8;mq;870;mq;8;mq;
07535;20210201000000;99810;30;3;260;4.100000;283.550000;281.950000;90;16200;0;mq;mq;100;8;450;mq;mq;mq;96740;mq;mq;-150;mq;mq;mq;mq;282.550000;mq;mq;10.500000;16.500000;-10;2;0.000000;mq;mq;-0.100000;1.000000;4.200000;7.400000;10.800000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210201000000;99710;-130;8;270;13.300000;280.650000;279.550000;93;14690;61;mq;mq;mq;mq;mq;mq;mq;mq;91520;mq;mq;-260;mq;mq;mq;mq;279.350000;mq;mq;22.300000;23.000000;-10;mq;0.000000;mq;mq;1.300000;4.900000;5.700000;5.900000;8.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210201000000;99800;-90;6;210;2.400000;282.150000;280.450000;89;9540;63;mq;mq;mq;mq;mq;mq;mq;mq;98910;mq;mq;-200;mq;mq;mq;mq;279.050000;mq;mq;3.800000;5.100000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210201000000;mq;-90;6;20;2.800000;274.250000;272.950000;91;17490;61;mq;mq;mq;mq;mq;mq;mq;mq;89910;92500;645;200;mq;mq;mq;mq;274.550000;mq;mq;4.700000;4.700000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210201000000;100210;60;0;260;8.100000;285.250000;283.150000;87;8620;61;mq;mq;100;7;800;mq;mq;mq;99510;mq;mq;-50;mq;mq;mq;mq;284.150000;mq;mq;11.500000;17.200000;-10;mq;0.000000;mq;mq;-0.100000;3.200000;5.600000;7.800000;23.500000;mq;mq;mq;mq;7;mq;630;7;mq;810;8;mq;2340;mq;8;mq;
07621;20210201000000;100390;300;0;260;6.800000;283.150000;282.250000;94;7150;61;mq;mq;100;8;450;mq;mq;mq;96120;mq;mq;-100;mq;mq;mq;mq;280.650000;mq;mq;12.200000;23.800000;-10;2;0.000000;mq;mq;1.200000;8.400000;8.400000;10.200000;32.700000;mq;mq;mq;mq;5;mq;420;8;mq;690;mq;8;mq;mq;mq;mq;
07627;20210201000000;100400;350;1;290;11.400000;283.450000;280.350000;81;18790;60;mq;mq;100;7;800;mq;mq;mq;95550;mq;mq;-30;mq;mq;mq;mq;279.250000;mq;mq;18.600000;26.500000;-10;mq;0.000000;mq;mq;0.400000;1.600000;1.600000;2.200000;4.800000;mq;mq;mq;mq;5;mq;810;7;mq;960;7;mq;1140;mq;mq;mq;
07630;20210201000000;100110;20;3;270;12.100000;284.650000;280.950000;78;38640;0;mq;mq;100;8;1750;mq;mq;mq;98340;mq;mq;-140;mq;mq;mq;mq;282.750000;mq;mq;17.400000;23.200000;-10;1;0.000000;mq;mq;0.200000;3.000000;3.800000;4.200000;9.200000;mq;mq;mq;mq;1;mq;1620;5;mq;2940;8;mq;3780;mq;8;mq;
07643;20210201000000;99910;-50;6;260;3.600000;284.650000;281.350000;80;60000;0;mq;mq;100;mq;1750;mq;mq;mq;99810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.400000;-10;mq;0.000000;mq;mq;mq;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20210201000000;99920;-70;7;190;2.000000;284.250000;282.150000;87;55780;0;mq;mq;90;7;1750;mq;mq;mq;99540;mq;mq;-40;mq;mq;mq;mq;279.850000;mq;mq;3.600000;5.300000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;1560;6;mq;2160;7;mq;2580;mq;8;mq;
07690;20210201000000;99780;0;5;330;3.700000;282.050000;279.450000;84;50000;1;2;2;90;7;mq;30;23;mq;99470;mq;mq;460;mq;mq;mq;mq;280.550000;mq;mq;4.700000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;3;4500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20210201000000;100180;70;0;250;5.500000;284.450000;280.350000;76;60000;0;mq;mq;90;7;1750;mq;mq;mq;99650;mq;mq;-100;mq;mq;mq;mq;277.750000;mq;mq;9.700000;12.900000;-10;1;0.000000;mq;mq;3.000000;3.200000;3.200000;3.200000;3.200000;mq;mq;mq;mq;5;mq;1680;6;mq;1980;6;mq;2280;mq;8;mq;
07761;20210201000000;100060;-20;8;40;2.700000;282.250000;281.150000;93;3820;60;mq;mq;100;8;800;mq;mq;mq;99950;mq;mq;220;mq;mq;mq;mq;281.150000;mq;mq;4.000000;4.200000;-10;mq;0.000000;mq;mq;1.400000;1.800000;1.800000;1.800000;5.400000;mq;mq;mq;mq;7;mq;780;8;mq;930;mq;mq;mq;mq;mq;mq;
07790;20210201000000;99870;-10;0;210;2.400000;279.150000;276.950000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;99720;mq;mq;560;mq;mq;mq;mq;280.750000;mq;mq;3.500000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20210201000000;101050;130;6;90;2.300000;300.950000;297.950000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;20;mq;297.450000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210201000000;101150;20;0;30;7.700000;302.250000;297.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;220;mq;300.250000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210201000000;101110;100;6;140;7.700000;300.450000;297.150000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-20;mq;299.350000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.100000;4.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210201000000;101380;-30;5;150;8.100000;299.250000;292.850000;68;19990;0;mq;mq;75;1;1250;mq;mq;mq;101230;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;12.000000;12.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;1;mq;1350;6;mq;2160;6;mq;2460;mq;mq;mq;
61996;20210201000000;102280;110;3;290;5.800000;292.550000;291.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101940;mq;mq;90;mq;292.250000;mq;299.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210201000000;101430;120;8;350;7.200000;277.950000;276.950000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99640;mq;mq;1650;mq;276.750000;mq;282.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210201000000;100820;420;3;280;9.300000;277.650000;273.250000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100450;mq;mq;550;mq;mq;mq;mq;mq;mq;mq;mq;19.000000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210201000000;101550;190;2;350;6.100000;273.350000;268.350000;69;60000;0;mq;mq;90;7;6240;mq;mq;mq;101460;mq;mq;920;mq;mq;mq;mq;272.150000;mq;mq;10.300000;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;6240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20210201000000;101660;100;3;70;10.200000;299.050000;295.550000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-40;mq;297.750000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210201000000;101770;140;3;60;7.900000;298.850000;293.850000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;-40;mq;297.450000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210201000000;101690;110;3;100;2.600000;297.650000;294.550000;83;13980;mq;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210201000000;101630;70;3;100;9.300000;299.450000;295.350000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-60;mq;297.750000;mq;301.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210201000000;101570;70;1;100;7.700000;299.250000;294.650000;76;17000;0;mq;mq;90;mq;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;4.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20210201000000;101160;120;3;50;1.600000;297.750000;296.550000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-10;mq;297.350000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210201000000;101190;130;2;40;4.500000;299.750000;296.250000;81;14830;0;mq;mq;100;6;800;mq;mq;mq;101100;mq;mq;0;302.650000;mq;302.650000;mq;300.050000;mq;mq;7.200000;7.300000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;690;5;mq;930;6;mq;1230;mq;mq;mq;
81408;20210201000000;101130;150;3;350;0.900000;299.250000;298.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;10;mq;297.650000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20210201000000;101170;220;3;0;0.000000;297.950000;296.150000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;-20;mq;297.250000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;4.600000;13.600000;13.600000;13.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20210201030000;98870;0;5;80;1.300000;279.150000;279.150000;100;860;45;mq;mq;mq;mq;mq;mq;mq;mq;98010;mq;mq;-1070;mq;mq;mq;mq;277.150000;mq;mq;1.800000;2.000000;-10;1;0.000000;mq;mq;-0.100000;1.000000;1.600000;6.600000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210201030000;98900;-50;6;30;2.900000;277.550000;277.250000;98;3000;10;mq;mq;100;8;80;mq;mq;mq;98330;mq;mq;-1170;mq;mq;mq;mq;276.150000;mq;mq;3.900000;3.900000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;2.200000;2.200000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20210201030000;99070;200;3;30;4.800000;281.150000;280.550000;96;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;98960;mq;mq;-850;mq;mq;mq;mq;mq;mq;mq;6.400000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.200000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210201030000;98980;110;3;270;4.900000;282.450000;281.250000;92;9620;0;mq;mq;100;7;450;mq;mq;mq;98190;mq;mq;-810;mq;mq;mq;mq;280.750000;mq;mq;7.700000;7.900000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;1.600000;2.800000;mq;mq;mq;mq;5;mq;450;7;mq;810;8;mq;1740;mq;mq;mq;
07037;20210201030000;98890;40;2;230;3.000000;281.350000;281.350000;100;1590;10;mq;mq;100;8;80;mq;mq;mq;97090;mq;mq;-890;mq;mq;mq;mq;279.850000;mq;mq;3.800000;4.700000;-10;mq;0.000000;mq;mq;0.200000;0.600000;1.000000;6.000000;6.200000;mq;mq;mq;mq;7;mq;60;8;mq;900;mq;mq;mq;mq;mq;mq;
07072;20210201030000;98860;-60;6;110;0.900000;280.850000;280.550000;98;4370;61;mq;mq;100;6;150;mq;mq;mq;97730;mq;mq;-940;mq;mq;mq;mq;279.350000;mq;mq;1.400000;2.300000;-10;2;0.000000;mq;mq;0.600000;1.000000;2.000000;5.400000;6.200000;mq;mq;mq;mq;2;mq;120;5;mq;600;5;mq;1110;mq;8;mq;
07110;20210201030000;99250;50;2;280;5.400000;283.650000;283.050000;96;4120;61;mq;mq;100;8;250;mq;mq;mq;98090;mq;mq;-810;mq;mq;mq;mq;282.750000;mq;mq;9.700000;11.900000;-10;2;0.000000;mq;mq;1.400000;2.800000;3.600000;6.400000;11.600000;mq;mq;mq;mq;7;mq;210;8;mq;330;mq;8;mq;mq;mq;mq;
07117;20210201030000;99130;60;1;240;4.100000;283.550000;283.350000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98440;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210201030000;99200;110;3;260;3.300000;282.850000;281.950000;94;32840;0;mq;mq;75;5;450;mq;mq;mq;98760;mq;mq;-520;mq;mq;mq;mq;281.250000;mq;mq;4.700000;8.700000;-10;mq;mq;mq;mq;0.000000;0.600000;0.600000;4.400000;4.400000;mq;mq;mq;mq;5;mq;480;5;mq;870;6;mq;1680;mq;mq;mq;
07139;20210201030000;99030;70;2;240;3.800000;282.450000;281.350000;93;20000;0;mq;mq;100;7;450;mq;mq;mq;97320;mq;mq;-620;mq;mq;mq;mq;281.150000;mq;mq;5.700000;5.800000;-10;1;mq;mq;mq;0.000000;-0.100000;-0.100000;7.900000;9.300000;mq;mq;mq;mq;6;mq;390;7;mq;600;7;mq;810;mq;mq;mq;
07149;20210201030000;98960;60;1;260;2.900000;282.050000;281.250000;95;15000;60;6;5;90;7;450;35;mq;mq;97890;mq;mq;-720;mq;mq;mq;mq;mq;mq;mq;4.400000;5.300000;-10;2;0.000000;0.000000;-30;0.200000;0.200000;0.400000;7.900000;8.700000;mq;mq;mq;mq;1;6;390;7;6;750;mq;mq;mq;mq;mq;mq;
07168;20210201030000;98960;0;4;250;4.300000;282.750000;281.350000;91;20000;0;mq;mq;100;8;800;mq;mq;mq;97570;mq;mq;-750;mq;mq;mq;mq;281.350000;mq;mq;6.300000;8.400000;-10;1;0.000000;mq;mq;0.200000;0.200000;1.600000;6.000000;6.000000;mq;mq;mq;mq;6;mq;630;8;mq;900;mq;mq;mq;mq;mq;mq;
07181;20210201030000;98990;-100;6;200;5.100000;280.750000;280.450000;98;7910;50;mq;mq;100;8;150;mq;mq;mq;94980;mq;mq;-820;mq;mq;mq;mq;277.950000;mq;mq;6.800000;6.900000;-10;mq;mq;mq;mq;0.200000;1.000000;2.000000;2.800000;3.600000;mq;mq;mq;mq;8;mq;180;mq;8;mq;mq;mq;mq;mq;mq;mq;
