numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
78897;20201008120000;101580;170;2;110;1.700000;302.450000;297.150000;73;49180;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201008120000;101550;170;1;90;4.500000;303.150000;296.850000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;30;mq;300.450000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201008120000;101530;170;1;80;1.600000;301.550000;299.750000;90;47530;0;mq;mq;mq;3;800;mq;mq;mq;101440;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;3.100000;3.100000;-10;mq;mq;mq;mq;-0.100000;1.800000;1.800000;1.800000;1.800000;mq;mq;mq;mq;1;mq;750;3;mq;1110;5;mq;1620;mq;mq;mq;
81401;20201008120000;101390;160;1;100;2.100000;302.750000;298.550000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;-50;mq;294.850000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;23.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201008120000;101440;150;3;0;0.000000;300.450000;299.550000;95;42470;0;mq;mq;90;7;7380;mq;mq;mq;101350;mq;mq;-20;296.450000;mq;mq;mq;299.750000;mq;mq;1.100000;1.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20201008120000;101390;130;1;80;1.700000;303.250000;298.150000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;-50;mq;297.450000;mq;308.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201008120000;101490;210;1;30;1.300000;300.750000;296.750000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100280;mq;mq;-30;mq;294.750000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201008150000;101460;40;3;240;4.600000;289.450000;288.650000;95;4730;55;mq;mq;mq;mq;mq;mq;mq;mq;100610;mq;mq;-260;mq;mq;mq;mq;285.950000;mq;mq;9.300000;10.100000;-10;2;0.000000;mq;mq;1.000000;1.000000;1.000000;1.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201008150000;101320;20;3;220;8.000000;290.150000;288.150000;88;24750;0;mq;mq;100;8;450;mq;mq;mq;100770;mq;mq;-270;mq;mq;mq;mq;285.550000;mq;mq;12.300000;14.200000;-10;1;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20201008150000;101610;170;3;260;6.800000;288.250000;286.950000;92;12000;21;2;mq;100;8;1250;37;mq;mq;101500;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;8.700000;12.000000;-10;2;mq;mq;mq;-0.100000;0.200000;1.200000;1.200000;2.800000;mq;mq;mq;mq;8;7;1100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20201008150000;101690;70;3;230;9.400000;290.950000;287.650000;81;15150;0;mq;mq;100;8;800;mq;mq;mq;100900;mq;mq;-160;mq;mq;mq;mq;286.550000;mq;mq;14.800000;16.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;690;8;mq;870;mq;mq;mq;mq;mq;mq;
07037;20201008150000;101650;-10;5;240;7.200000;290.050000;287.350000;84;19530;0;mq;mq;100;8;800;mq;mq;mq;99860;mq;mq;-160;mq;mq;mq;mq;286.150000;mq;mq;9.800000;13.500000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;6;mq;630;8;mq;810;mq;mq;mq;mq;mq;mq;
07072;20201008150000;101770;-30;6;220;7.400000;291.250000;286.750000;75;20000;0;mq;mq;90;7;800;mq;mq;mq;100650;mq;mq;10;mq;mq;mq;mq;285.150000;mq;mq;11.600000;12.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;1;mq;690;7;mq;1470;mq;mq;mq;mq;mq;mq;
07110;20201008150000;101820;10;3;250;6.200000;289.050000;288.750000;98;3280;10;mq;mq;100;8;80;mq;mq;mq;100660;mq;mq;-100;mq;mq;mq;mq;287.850000;mq;mq;10.700000;11.600000;-10;2;0.000000;mq;mq;0.200000;1.200000;1.200000;2.400000;3.400000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20201008150000;101740;60;3;270;7.400000;288.250000;287.750000;97;5000;61;6;2;100;8;450;36;mq;mq;101050;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;13.100000;13.100000;-10;2;mq;mq;mq;2.400000;3.000000;3.600000;4.200000;4.200000;mq;mq;mq;mq;8;7;500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20201008150000;101940;0;5;230;5.700000;291.950000;287.050000;73;28340;0;mq;mq;100;8;800;mq;mq;mq;101500;mq;mq;-50;mq;mq;mq;mq;286.850000;mq;mq;9.600000;10.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;840;8;mq;1080;mq;mq;mq;mq;mq;mq;
07139;20201008150000;101910;10;3;200;4.800000;290.550000;287.050000;80;19070;0;mq;mq;100;8;800;mq;mq;mq;100200;mq;mq;-10;mq;mq;mq;mq;287.150000;mq;mq;7.000000;9.700000;-10;0;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;2;mq;660;4;mq;810;7;mq;1020;mq;mq;mq;
07149;20201008150000;101840;-40;6;230;6.300000;291.750000;286.350000;71;25000;1;2;2;100;7;1250;35;mq;mq;100780;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;9.300000;12.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;4;6;1200;7;6;1400;mq;mq;mq;mq;mq;mq;
07168;20201008150000;102010;-20;5;230;6.700000;291.250000;285.950000;71;20000;0;mq;mq;100;8;800;mq;mq;mq;100620;mq;mq;100;mq;mq;mq;mq;285.050000;mq;mq;9.400000;11.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;3;mq;930;5;mq;1110;8;mq;1320;mq;mq;mq;
07181;20201008150000;101970;-70;6;220;9.200000;289.050000;283.750000;71;52760;0;mq;mq;100;7;800;mq;mq;mq;97960;mq;mq;160;mq;mq;mq;mq;283.450000;mq;mq;12.000000;12.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;1;mq;900;7;mq;1200;8;mq;7020;mq;mq;mq;
07190;20201008150000;102060;-30;6;210;4.500000;289.750000;284.650000;72;60000;0;mq;mq;100;8;800;mq;mq;mq;100270;mq;mq;260;mq;mq;mq;mq;283.550000;mq;mq;7.000000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.000000;mq;mq;mq;mq;7;mq;960;8;mq;1200;mq;mq;mq;mq;mq;mq;
07207;20201008150000;102080;-20;5;230;6.200000;289.150000;288.350000;95;12000;1;2;mq;100;8;1250;35;mq;mq;101570;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;9.300000;10.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20201008150000;102110;-50;7;230;6.300000;291.350000;284.850000;66;43680;0;mq;mq;100;8;1250;mq;mq;mq;101800;mq;mq;-50;mq;mq;mq;mq;286.950000;mq;mq;9.700000;11.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20201008150000;102110;-40;5;220;5.500000;291.050000;285.250000;69;43580;0;mq;mq;100;8;800;mq;mq;mq;100790;mq;mq;50;mq;mq;mq;mq;286.750000;mq;mq;9.400000;11.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;990;8;mq;1200;mq;mq;mq;mq;mq;mq;
07255;20201008150000;102200;-60;6;240;5.200000;291.550000;284.150000;62;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100250;mq;mq;90;mq;mq;mq;mq;285.550000;mq;mq;8.500000;10.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201008150000;102230;-60;6;250;5.000000;289.550000;284.450000;72;60000;0;mq;mq;100;8;800;mq;mq;mq;99550;mq;mq;160;mq;mq;mq;mq;285.350000;mq;mq;8.800000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;960;8;mq;1230;mq;mq;mq;mq;mq;mq;
07299;20201008150000;102120;-40;6;270;5.500000;291.150000;284.650000;66;30000;1;2;2;90;5;mq;38;20;11;98930;mq;mq;190;mq;mq;mq;mq;282.150000;mq;mq;9.000000;9.800000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;8;1300;5;6;1600;7;0;8000;mq;mq;mq;
07314;20201008150000;102290;-80;6;220;3.100000;290.550000;287.650000;83;10000;1;2;mq;100;8;800;38;mq;mq;102020;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;3.900000;4.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20201008150000;102260;-40;6;240;3.900000;290.350000;285.250000;72;41150;0;mq;mq;100;8;1250;mq;mq;mq;100840;mq;mq;70;mq;mq;mq;mq;287.450000;mq;mq;6.300000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;8;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20201008150000;102310;-70;6;280;1.800000;288.850000;284.450000;75;49450;0;mq;mq;100;8;800;mq;mq;mq;97600;mq;mq;70;mq;mq;mq;mq;286.050000;mq;mq;3.000000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;8;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20201008150000;102110;-100;6;320;1.400000;293.750000;284.150000;54;41970;0;mq;mq;mq;1;1250;mq;mq;mq;98350;mq;mq;20;mq;mq;mq;mq;283.350000;mq;mq;3.500000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20201008150000;mq;-130;6;130;1.600000;292.450000;283.450000;56;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92650;mq;847;80;mq;mq;mq;mq;278.150000;mq;mq;3.100000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20201008150000;102210;-140;6;50;1.500000;293.150000;283.250000;53;43710;0;2;2;mq;0;mq;mq;mq;mq;99410;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;3.000000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20201008150000;102270;-140;6;110;1.200000;293.750000;285.750000;60;59620;0;mq;mq;100;8;1250;mq;mq;mq;101700;mq;mq;-140;mq;mq;mq;mq;288.350000;mq;mq;2.200000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20201008150000;102270;-160;6;100;0.700000;293.150000;285.650000;62;20000;0;mq;mq;mq;2;800;mq;mq;mq;99230;mq;mq;-70;mq;mq;mq;mq;286.750000;mq;mq;1.800000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;2;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20201008150000;102030;-110;6;210;2.800000;293.050000;286.750000;67;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94010;mq;mq;50;mq;mq;mq;mq;283.750000;mq;mq;5.000000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20201008150000;102150;-170;6;30;3.300000;294.850000;284.550000;52;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;140;mq;mq;mq;mq;282.950000;mq;mq;4.800000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20201008150000;mq;-90;5;190;2.700000;292.350000;278.450000;40;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92220;mq;848;610;mq;mq;mq;mq;278.750000;mq;mq;5.600000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20201008150000;102190;-180;7;60;3.600000;294.750000;287.450000;63;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;-270;mq;mq;mq;mq;285.750000;mq;mq;5.200000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20201008150000;102100;-150;6;40;2.500000;295.050000;287.150000;61;46230;0;mq;mq;mq;0;mq;mq;mq;mq;97930;mq;mq;-290;mq;mq;mq;mq;281.950000;mq;mq;4.300000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20201008150000;102120;-120;8;350;0.500000;295.650000;286.950000;58;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97390;mq;mq;-220;mq;mq;mq;mq;283.750000;mq;mq;2.100000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20201008150000;102230;-180;7;40;2.200000;294.650000;286.250000;59;18530;0;mq;mq;mq;0;mq;mq;mq;mq;100480;mq;mq;-150;mq;mq;mq;mq;283.950000;mq;mq;4.200000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20201008150000;102190;-120;6;230;5.200000;294.150000;286.550000;62;57290;0;mq;mq;mq;0;mq;mq;mq;mq;102100;mq;mq;200;mq;mq;mq;mq;282.450000;mq;mq;6.600000;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20201008150000;102170;-120;6;290;1.300000;295.650000;280.950000;39;55470;0;mq;mq;mq;0;mq;mq;mq;mq;101790;mq;mq;310;mq;mq;mq;mq;282.150000;mq;mq;2.100000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20201008150000;mq;mq;mq;210;3.400000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.700000;5.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20201008150000;102200;-70;7;170;2.200000;294.550000;286.750000;61;50000;2;0;0;10;0;mq;30;20;11;101890;mq;mq;910;mq;mq;mq;mq;285.650000;mq;mq;3.100000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20201008150000;102210;-120;6;80;3.100000;295.850000;286.050000;54;58090;0;mq;mq;mq;0;mq;mq;mq;mq;101700;mq;mq;120;mq;mq;mq;mq;287.350000;mq;mq;5.400000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20201008150000;102220;-30;6;230;2.800000;295.150000;288.750000;67;19730;0;mq;mq;mq;0;mq;mq;mq;mq;102110;mq;mq;700;mq;mq;mq;mq;283.350000;mq;mq;4.000000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201008150000;102200;-40;6;130;2.800000;294.950000;286.050000;57;43340;0;mq;mq;mq;0;mq;mq;mq;mq;102060;mq;mq;940;mq;mq;mq;mq;287.850000;mq;mq;4.100000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201008150000;101210;60;3;70;1.100000;300.150000;295.150000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-120;mq;296.950000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201008150000;101500;10;3;160;7.100000;296.450000;287.750000;58;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;-90;mq;295.050000;mq;299.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201008150000;101390;80;3;130;4.800000;298.350000;294.250000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-80;mq;297.350000;mq;302.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201008150000;101580;80;3;150;2.500000;297.050000;292.150000;74;45220;0;mq;mq;mq;3;2640;mq;mq;mq;101430;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;3.400000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;3;mq;2640;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20201008150000;102150;60;3;250;4.100000;282.350000;279.950000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101790;mq;mq;-140;mq;282.250000;mq;289.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201008150000;mq;110;3;240;6.800000;274.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99350;mq;mq;-180;mq;274.550000;mq;283.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;8.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201008150000;98290;-590;6;290;13.400000;278.250000;276.550000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97930;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;19.500000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201008150000;98230;-480;6;220;11.200000;287.450000;285.950000;91;11610;0;mq;mq;mq;2;800;mq;mq;mq;98150;mq;mq;-3130;mq;mq;mq;mq;285.350000;mq;mq;15.500000;18.000000;-10;mq;mq;mq;mq;-0.100000;5.300000;6.500000;6.500000;16.600000;mq;mq;mq;mq;1;mq;750;4;mq;2460;5;mq;3180;mq;mq;mq;
78890;20201008150000;101540;10;8;80;4.000000;303.750000;296.450000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;10;mq;300.350000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20201008150000;101570;30;8;120;2.200000;305.050000;297.350000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;40;mq;298.850000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201008150000;101540;-40;8;110;3.100000;303.250000;296.150000;66;56350;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201008150000;101570;20;0;90;4.100000;303.650000;296.350000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;10;mq;300.450000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201008150000;101530;0;0;100;4.600000;304.250000;297.150000;66;54480;0;mq;mq;mq;4;800;mq;mq;mq;101440;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;9.000000;9.000000;-10;mq;mq;mq;mq;0.000000;-0.100000;1.800000;1.800000;1.800000;mq;mq;mq;mq;3;mq;960;3;mq;1140;mq;mq;mq;mq;mq;mq;
81401;20201008150000;101320;70;8;50;2.200000;305.050000;297.950000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;-110;mq;294.850000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;23.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201008150000;101370;-70;8;70;4.800000;305.550000;293.750000;50;58950;0;mq;mq;mq;0;mq;mq;mq;mq;101280;mq;mq;-90;mq;mq;mq;mq;299.750000;mq;mq;7.400000;9.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20201008150000;101290;100;8;70;2.900000;307.450000;295.850000;51;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;-110;mq;297.450000;mq;308.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201008150000;101360;110;8;60;3.300000;304.950000;296.450000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100170;mq;mq;-110;mq;294.750000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20201008150000;98740;170;2;100;6.700000;262.250000;257.650000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201008180000;101670;200;3;270;5.200000;288.350000;286.850000;91;19690;0;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;-160;287.950000;mq;291.150000;mq;286.250000;mq;mq;7.300000;14.700000;-10;1;0.000000;mq;mq;-0.100000;3.400000;4.400000;4.400000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201008180000;101550;220;3;250;6.700000;288.850000;287.250000;90;57010;0;mq;mq;100;2;450;mq;mq;mq;100990;mq;mq;-220;287.050000;mq;290.950000;mq;286.450000;mq;mq;9.900000;12.400000;-10;1;0.000000;mq;mq;0.000000;1.400000;1.600000;1.600000;1.600000;mq;mq;mq;mq;1;mq;450;8;mq;2340;mq;8;mq;mq;mq;mq;
07020;20201008180000;101770;160;3;290;5.600000;288.550000;285.650000;83;12000;2;2;mq;100;8;1250;37;mq;mq;101660;mq;mq;30;287.850000;mq;290.150000;mq;mq;mq;mq;7.600000;7.800000;-10;2;mq;mq;mq;0.000000;0.000000;0.200000;1.200000;2.600000;mq;mq;mq;mq;8;7;1100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
