numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07255;20201201000000;102530;-170;6;260;1.800000;275.450000;272.650000;82;14080;0;mq;mq;mq;mq;mq;mq;mq;mq;100450;mq;mq;-120;mq;mq;mq;mq;273.550000;mq;mq;3.500000;3.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201201000000;102490;-170;5;210;3.000000;273.350000;272.950000;97;6840;0;mq;mq;100;8;1750;mq;mq;mq;99640;mq;mq;-100;mq;mq;mq;mq;277.450000;mq;mq;4.400000;7.400000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;1920;8;mq;2400;mq;mq;mq;mq;mq;mq;
07299;20201201000000;102450;-180;7;150;3.000000;272.550000;270.950000;89;6790;71;mq;mq;100;5;450;mq;mq;mq;99020;mq;mq;-200;mq;mq;mq;mq;271.250000;mq;mq;4.300000;6.900000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;510;5;mq;1380;8;mq;1680;mq;8;mq;
07335;20201201000000;102680;-140;6;210;1.900000;275.550000;273.650000;87;5360;0;mq;mq;100;8;3180;mq;mq;mq;101170;mq;mq;150;mq;mq;mq;mq;274.650000;mq;mq;2.200000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;3180;8;mq;3720;mq;mq;mq;mq;mq;mq;
07434;20201201000000;102680;-50;7;320;3.300000;276.850000;267.650000;51;17310;0;mq;mq;mq;3;3600;mq;mq;mq;97730;mq;mq;360;mq;mq;mq;mq;275.750000;mq;mq;5.500000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;3600;3;mq;4860;mq;mq;mq;mq;mq;mq;
07460;20201201000000;102640;-140;8;170;3.000000;273.350000;270.150000;79;11120;0;mq;mq;90;7;2250;mq;mq;mq;98570;mq;mq;80;mq;mq;mq;mq;268.350000;mq;mq;5.200000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;2280;6;mq;3780;7;mq;4740;mq;mq;mq;
07471;20201201000000;mq;-90;8;330;1.500000;267.550000;266.550000;93;10020;0;mq;mq;mq;5;5640;mq;mq;mq;92610;mq;842;160;mq;mq;mq;mq;271.050000;mq;mq;2.400000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;5640;5;mq;7380;mq;mq;mq;mq;mq;mq;
07481;20201201000000;102650;-100;8;70;0.900000;272.650000;270.750000;87;8000;1;2;2;90;0;mq;30;20;12;99630;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;1.400000;2.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;0;7000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20201201000000;102770;30;0;240;1.800000;274.650000;272.550000;86;9230;0;mq;mq;90;7;7260;mq;mq;mq;102160;mq;mq;570;mq;mq;mq;mq;277.250000;mq;mq;2.200000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20201201000000;102730;40;0;150;1.800000;271.450000;270.650000;94;9670;0;mq;mq;mq;3;4080;mq;mq;mq;99430;mq;mq;480;mq;mq;mq;mq;275.650000;mq;mq;2.200000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20201201000000;102560;-10;5;190;1.400000;275.050000;274.950000;99;12040;0;mq;mq;mq;mq;mq;mq;mq;mq;93970;mq;mq;350;mq;mq;mq;mq;273.950000;mq;mq;2.000000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20201201000000;102430;-100;8;20;4.700000;276.250000;272.250000;75;13730;0;mq;mq;mq;mq;mq;mq;mq;mq;101500;mq;mq;220;mq;mq;mq;mq;275.950000;mq;mq;8.500000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20201201000000;mq;-30;8;0;0.000000;271.850000;269.950000;87;19550;0;mq;mq;mq;mq;mq;mq;mq;mq;91870;mq;819;140;mq;mq;mq;mq;272.350000;mq;mq;1.100000;1.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20201201000000;102790;50;0;0;0.000000;272.850000;272.150000;95;100;49;mq;mq;101;9;30;mq;mq;mq;102040;mq;mq;670;mq;mq;mq;mq;279.450000;mq;mq;0.800000;1.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20201201000000;102680;0;0;270;1.800000;282.350000;281.750000;96;3650;10;mq;mq;100;8;150;mq;mq;mq;98300;mq;mq;580;mq;mq;mq;mq;281.550000;mq;mq;2.800000;3.300000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;150;8;mq;390;mq;mq;mq;mq;mq;mq;
07627;20201201000000;102680;10;0;160;1.100000;280.550000;279.050000;90;20000;0;mq;mq;100;8;80;mq;mq;mq;97660;mq;mq;490;mq;mq;mq;mq;279.150000;mq;mq;1.800000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20201201000000;102720;30;3;310;1.500000;277.750000;277.350000;97;210;44;mq;mq;100;8;80;mq;mq;mq;100850;mq;mq;610;mq;mq;mq;mq;278.050000;mq;mq;2.300000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20201201000000;102320;-70;8;360;1.000000;272.050000;270.050000;86;11330;0;mq;mq;mq;0;mq;mq;mq;mq;102220;mq;mq;260;mq;mq;mq;mq;267.950000;mq;mq;1.400000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20201201000000;102150;-70;8;320;4.100000;274.650000;272.450000;85;11970;0;mq;mq;mq;0;mq;mq;mq;mq;101750;mq;mq;250;mq;mq;mq;mq;273.450000;mq;mq;5.300000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20201201000000;mq;mq;mq;50;1.800000;mq;mq;mq;20000;1;0;mq;10;1;1250;32;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.500000;4.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;8;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20201201000000;101950;-100;6;330;3.200000;283.750000;280.450000;80;40000;3;1;1;50;4;800;35;20;10;101630;mq;mq;120;mq;mq;mq;mq;281.750000;mq;mq;3.800000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;810;4;6;1700;mq;mq;mq;mq;mq;mq;
07747;20201201000000;102310;-70;8;300;5.200000;284.750000;280.050000;73;37700;0;mq;mq;mq;0;mq;mq;mq;mq;101770;mq;mq;310;mq;mq;mq;mq;274.550000;mq;mq;9.000000;12.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20201201000000;101960;-90;8;30;2.500000;281.950000;280.850000;93;12740;0;mq;mq;mq;1;1750;mq;mq;mq;101850;mq;mq;260;mq;mq;mq;mq;281.650000;mq;mq;3.200000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201201000000;101920;-120;8;220;3.200000;285.050000;281.750000;80;36230;0;mq;mq;90;7;1750;mq;mq;mq;101770;mq;mq;170;mq;mq;mq;mq;285.150000;mq;mq;5.200000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201201000000;101080;100;6;70;1.900000;299.250000;296.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;120;mq;299.150000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201201000000;101040;190;6;140;3.600000;298.850000;294.550000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;70;mq;297.750000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201201000000;101230;80;6;60;3.900000;299.250000;295.950000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;110;mq;297.250000;mq;303.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201201000000;101380;0;5;100;7.500000;296.550000;294.650000;89;1780;63;mq;mq;100;3;450;mq;mq;mq;101230;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;10.200000;11.200000;-10;mq;mq;mq;mq;2.400000;2.400000;2.400000;2.400000;2.400000;mq;mq;mq;mq;1;mq;420;3;mq;990;5;mq;1560;mq;9;mq;
61996;20201201000000;102010;20;3;290;7.000000;287.450000;286.850000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101660;mq;mq;170;mq;287.350000;mq;289.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201201000000;100630;30;6;340;2.100000;275.950000;272.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98840;mq;mq;560;mq;275.450000;mq;282.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201201000000;100190;0;5;280;2.100000;277.650000;274.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99820;mq;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20201201000000;101070;-130;6;350;3.500000;299.750000;296.250000;81;20000;0;mq;mq;mq;1;800;mq;mq;mq;100990;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;6.200000;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201201000000;103580;170;1;60;0.500000;274.150000;272.650000;90;15730;0;mq;mq;mq;5;7500;mq;mq;mq;103490;mq;mq;2350;mq;mq;mq;mq;272.550000;mq;mq;1.300000;2.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20201201000000;101400;90;3;50;9.800000;299.550000;296.050000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-130;mq;297.250000;mq;301.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;6.200000;15.200000;15.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201201000000;101460;130;3;120;3.600000;297.350000;294.650000;85;53610;mq;mq;mq;mq;mq;mq;mq;mq;mq;101370;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;2.000000;4.800000;4.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201201000000;101410;130;3;100;7.400000;300.150000;295.950000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;-100;mq;299.350000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201201000000;101380;130;3;90;4.300000;299.650000;296.150000;81;50810;0;mq;mq;mq;1;800;mq;mq;mq;101290;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;6.200000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20201201000000;101170;180;3;0;0.000000;297.850000;297.350000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;-90;mq;296.750000;mq;304.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;5.700000;7.300000;7.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201201000000;101190;140;3;230;0.800000;297.850000;297.850000;100;38670;0;mq;mq;100;8;5940;mq;mq;mq;101100;mq;mq;-70;304.050000;mq;304.050000;mq;300.650000;mq;mq;1.100000;1.600000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;4.100000;11.000000;mq;mq;mq;mq;8;mq;5940;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20201201000000;101150;130;3;220;0.500000;298.550000;298.550000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-60;mq;295.350000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.400000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201201000000;101250;180;0;200;0.900000;296.350000;294.750000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;-80;mq;295.950000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;2.600000;9.500000;9.500000;9.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201201030000;102070;120;1;320;7.800000;279.650000;276.650000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-710;mq;mq;mq;mq;277.650000;mq;mq;11.500000;11.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;1.800000;5.400000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201201030000;101790;40;0;290;6.600000;280.150000;277.650000;84;19890;0;mq;mq;100;7;800;mq;mq;mq;101210;mq;mq;-920;mq;mq;mq;mq;277.250000;mq;mq;10.500000;10.800000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.800000;6.600000;6.600000;mq;mq;mq;mq;4;mq;990;5;mq;1200;7;mq;1410;mq;8;mq;
07020;20201201030000;102450;40;3;20;9.300000;283.450000;278.650000;72;12000;2;2;mq;100;8;800;38;mq;mq;102340;mq;mq;-280;mq;mq;mq;mq;mq;mq;mq;12.500000;12.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20201201030000;102370;40;3;350;5.600000;282.550000;277.150000;69;45170;0;mq;mq;100;8;1250;mq;mq;mq;101550;mq;mq;-430;mq;mq;mq;mq;280.350000;mq;mq;11.400000;11.400000;-10;1;mq;mq;mq;0.000000;0.600000;0.800000;0.800000;0.800000;mq;mq;mq;mq;8;mq;1170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20201201030000;102170;70;3;330;4.400000;279.650000;276.750000;82;59890;0;mq;mq;75;6;800;mq;mq;mq;100300;mq;mq;-600;mq;mq;mq;mq;278.250000;mq;mq;7.000000;9.500000;-10;mq;0.000000;mq;mq;0.000000;0.200000;3.200000;3.200000;3.200000;mq;mq;mq;mq;6;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20201201030000;101780;-140;6;280;2.100000;278.850000;277.850000;93;15320;0;mq;mq;100;5;800;mq;mq;mq;100610;mq;mq;-970;mq;mq;mq;mq;273.550000;mq;mq;3.500000;7.200000;-10;1;mq;mq;mq;0.600000;1.000000;5.200000;5.200000;5.200000;mq;mq;mq;mq;4;mq;720;5;mq;1080;5;mq;1470;mq;8;mq;
07110;20201201030000;102710;-130;8;320;5.500000;283.650000;283.050000;96;9230;0;mq;mq;100;8;150;mq;mq;mq;101510;mq;mq;-90;mq;mq;mq;mq;280.150000;mq;mq;8.400000;10.200000;-10;2;0.000000;mq;mq;-0.100000;0.200000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20201201030000;102620;-80;6;300;4.600000;284.550000;283.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101910;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20201201030000;102460;-130;6;300;5.700000;282.950000;281.750000;92;12140;0;mq;mq;100;8;450;mq;mq;mq;102010;mq;mq;-320;mq;mq;mq;mq;278.850000;mq;mq;8.500000;8.500000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20201201030000;102240;-120;6;300;4.500000;282.950000;281.050000;88;14650;61;mq;mq;90;7;450;mq;mq;mq;100480;mq;mq;-510;mq;mq;mq;mq;280.350000;mq;mq;7.200000;9.300000;-10;1;mq;mq;mq;-0.100000;0.400000;0.600000;0.600000;0.600000;mq;mq;mq;mq;6;mq;540;7;mq;690;7;mq;900;mq;mq;mq;
07149;20201201030000;101990;-110;6;340;4.500000;281.650000;279.950000;89;18170;0;6;2;100;6;450;mq;mq;mq;100890;mq;mq;-760;mq;mq;mq;mq;mq;mq;mq;7.200000;9.200000;-10;2;0.000000;mq;mq;0.200000;0.400000;0.800000;0.800000;0.800000;mq;mq;mq;mq;3;mq;360;6;mq;570;6;mq;990;mq;8;mq;
