numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07181;20210101000000;100640;70;1;270;2.100000;274.350000;273.950000;97;9060;0;mq;mq;100;8;450;mq;mq;mq;96460;mq;mq;-180;mq;mq;mq;mq;273.950000;mq;mq;3.100000;4.300000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;2.800000;3.200000;mq;mq;mq;mq;8;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20210101000000;100570;30;1;230;0.600000;275.250000;274.550000;95;4580;10;mq;mq;100;6;800;mq;mq;mq;98710;mq;mq;-390;mq;mq;mq;mq;274.250000;mq;mq;1.100000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;1;mq;630;6;mq;780;7;mq;1560;mq;mq;mq;
07207;20210101000000;100760;-70;8;70;3.200000;276.650000;275.350000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100230;mq;mq;310;mq;mq;mq;mq;mq;mq;mq;4.000000;4.300000;-10;mq;mq;mq;mq;1.200000;3.000000;3.000000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20210101000000;100810;0;0;0;0.000000;271.450000;271.050000;97;120;48;mq;mq;mq;0;mq;mq;mq;mq;100480;mq;mq;400;mq;mq;mq;mq;272.750000;mq;mq;0.500000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20210101000000;100800;40;0;340;0.700000;273.650000;273.050000;96;8400;0;mq;mq;100;8;1250;mq;mq;mq;99410;mq;mq;360;mq;mq;mq;mq;274.950000;mq;mq;0.900000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1470;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20210101000000;100860;70;1;0;0.000000;272.850000;272.250000;96;7670;0;mq;mq;mq;mq;mq;mq;mq;mq;98800;mq;mq;190;mq;mq;mq;mq;272.450000;mq;mq;0.000000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;7.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20210101000000;100720;80;3;300;1.600000;275.150000;273.350000;88;43310;0;mq;mq;100;8;450;mq;mq;mq;97940;mq;mq;-240;mq;mq;mq;mq;277.350000;mq;mq;2.100000;2.400000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;4.200000;5.200000;mq;mq;mq;mq;1;mq;450;8;mq;1260;mq;mq;mq;mq;mq;mq;
07299;20210101000000;100630;40;2;160;2.300000;275.950000;275.550000;97;1050;61;mq;mq;100;8;150;mq;mq;mq;97310;mq;mq;-420;mq;mq;mq;mq;274.450000;mq;mq;3.300000;3.400000;-10;2;0.000000;mq;mq;-0.100000;1.800000;2.200000;3.400000;3.400000;mq;mq;mq;mq;1;mq;150;8;mq;570;mq;mq;mq;mq;mq;mq;
07314;20210101000000;100880;20;1;100;2.000000;277.650000;274.350000;79;12000;1;2;mq;60;5;450;38;20;10;100600;mq;mq;280;mq;mq;mq;mq;mq;mq;mq;2.900000;4.600000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;6.000000;mq;mq;mq;mq;3;8;500;2;6;700;mq;mq;mq;mq;mq;mq;
07335;20210101000000;100850;20;0;310;1.600000;272.250000;271.650000;96;18360;0;mq;mq;mq;0;mq;mq;mq;mq;99350;mq;mq;260;mq;mq;mq;mq;272.650000;mq;mq;2.000000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20210101000000;100840;30;0;340;1.300000;273.550000;273.250000;98;170;45;mq;mq;101;9;30;mq;mq;mq;95930;mq;mq;-50;mq;mq;mq;mq;275.850000;mq;mq;2.200000;3.200000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;1.000000;6.800000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20210101000000;100810;80;1;340;0.500000;274.850000;273.650000;92;18970;0;mq;mq;100;8;150;mq;mq;mq;96830;mq;mq;-160;mq;mq;mq;mq;276.150000;mq;mq;1.000000;3.900000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;2.200000;3.600000;3.600000;mq;mq;mq;mq;2;mq;150;4;mq;750;8;mq;990;mq;mq;mq;
07471;20210101000000;mq;30;2;280;1.000000;274.350000;273.350000;93;12000;68;mq;mq;100;mq;450;mq;mq;mq;90840;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;0.000000;mq;mq;mq;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20210101000000;100670;70;1;350;3.000000;276.750000;276.150000;96;5000;63;6;6;100;8;150;35;mq;mq;97750;mq;mq;-480;mq;mq;mq;mq;mq;mq;mq;4.000000;5.600000;-10;2;0.000000;0.000000;-60;2.400000;6.400000;9.000000;9.200000;9.200000;mq;mq;mq;mq;3;7;110;5;6;450;8;6;600;mq;mq;mq;
07510;20210101000000;100930;10;2;280;1.400000;274.850000;274.750000;99;4180;10;mq;mq;100;8;1750;mq;mq;mq;100330;mq;mq;0;mq;mq;mq;mq;276.150000;mq;mq;1.800000;2.000000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;4.700000;18.000000;mq;mq;mq;mq;1;mq;1560;8;mq;2040;mq;mq;mq;mq;mq;mq;
07535;20210101000000;100820;70;1;300;1.500000;277.050000;276.950000;99;4420;10;mq;mq;100;8;80;mq;mq;mq;97650;mq;mq;-280;mq;mq;mq;mq;278.550000;mq;mq;3.100000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;1.600000;8.300000;17.600000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20210101000000;100700;-30;8;220;2.600000;274.950000;274.950000;100;140;45;mq;mq;mq;mq;mq;mq;mq;mq;92260;mq;mq;-530;mq;mq;mq;mq;275.650000;mq;mq;3.600000;5.000000;-10;mq;mq;mq;mq;0.000000;0.800000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20210101000000;100700;-50;8;190;1.000000;278.550000;277.550000;93;13170;61;mq;mq;mq;mq;mq;mq;mq;mq;99790;mq;mq;-550;mq;mq;mq;mq;278.250000;mq;mq;2.200000;3.100000;-10;2;0.000000;mq;mq;0.400000;1.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20210101000000;mq;-100;8;50;1.700000;270.950000;270.350000;96;2420;71;mq;mq;mq;mq;mq;mq;mq;mq;90600;mq;709;-290;mq;mq;mq;mq;274.550000;mq;mq;2.700000;3.100000;-10;mq;mq;mq;mq;0.200000;0.400000;0.400000;1.800000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20210101000000;100940;30;1;340;1.400000;275.550000;274.850000;95;330;44;mq;mq;100;1;30;mq;mq;mq;100210;mq;mq;-240;mq;mq;mq;mq;278.350000;mq;mq;1.700000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.600000;7.300000;18.400000;mq;mq;mq;mq;1;mq;30;8;mq;6540;mq;mq;mq;mq;mq;mq;
07621;20210101000000;100940;20;0;250;2.000000;277.650000;276.450000;92;60000;0;mq;mq;100;8;450;mq;mq;mq;96550;mq;mq;-390;mq;mq;mq;mq;277.850000;mq;mq;3.100000;4.500000;-10;2;0.000000;mq;mq;-0.100000;0.400000;2.200000;2.400000;2.400000;mq;mq;mq;mq;1;mq;300;7;mq;450;8;mq;690;mq;mq;mq;
07627;20210101000000;100910;80;1;290;2.100000;277.750000;276.750000;93;20000;0;mq;mq;100;8;450;mq;mq;mq;95930;mq;mq;-490;mq;mq;mq;mq;278.750000;mq;mq;4.100000;7.900000;-10;mq;0.000000;mq;mq;0.600000;2.400000;3.200000;3.200000;3.200000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20210101000000;100840;40;3;280;3.000000;279.050000;278.050000;93;37690;0;mq;mq;90;7;450;mq;mq;mq;99020;mq;mq;-480;mq;mq;mq;mq;279.450000;mq;mq;4.700000;5.700000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;1.800000;2.000000;3.600000;mq;mq;mq;mq;6;mq;420;7;mq;1140;mq;mq;mq;mq;mq;mq;
07643;20210101000000;100660;-60;8;360;3.100000;280.150000;279.450000;95;9220;63;mq;mq;100;8;800;mq;mq;mq;100560;mq;mq;-650;mq;mq;mq;mq;278.650000;mq;mq;4.000000;8.100000;-10;mq;mq;mq;mq;1.400000;2.600000;2.800000;2.800000;3.000000;mq;mq;mq;mq;1;mq;750;3;mq;900;6;mq;1110;mq;9;mq;
07650;20210101000000;100550;-210;8;70;7.200000;280.750000;278.750000;87;14520;60;mq;mq;100;5;1250;mq;mq;mq;100160;mq;mq;-690;mq;mq;mq;mq;276.750000;mq;mq;10.100000;10.100000;-10;2;0.000000;mq;mq;0.400000;0.600000;0.600000;0.600000;1.200000;mq;mq;mq;mq;5;mq;1020;5;mq;1410;6;mq;1680;mq;8;mq;
07661;20210101000000;mq;mq;mq;230;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.900000;12.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20210101000000;100820;-90;7;330;3.500000;280.150000;274.850000;69;30000;2;2;2;90;7;1250;35;mq;mq;100500;mq;mq;-60;mq;mq;mq;mq;278.250000;mq;mq;5.000000;7.500000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;6;1000;7;6;1800;mq;mq;mq;mq;mq;mq;
07747;20210101000000;100660;-10;4;310;2.700000;280.950000;274.750000;65;60000;0;mq;mq;mq;5;3780;mq;mq;mq;100120;mq;mq;-680;mq;mq;mq;mq;273.550000;mq;mq;5.400000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;3780;5;mq;5100;mq;mq;mq;mq;mq;mq;
07761;20210101000000;101120;-80;5;110;2.100000;280.750000;279.550000;92;2970;63;mq;mq;100;6;800;mq;mq;mq;101010;mq;mq;120;mq;mq;mq;mq;279.050000;mq;mq;4.200000;6.100000;-10;mq;0.000000;mq;mq;1.000000;1.400000;2.000000;2.200000;2.600000;mq;mq;mq;mq;4;mq;930;6;mq;1470;7;mq;2160;mq;9;mq;
07790;20210101000000;100980;-90;8;230;2.200000;277.850000;275.250000;83;59410;0;mq;mq;100;8;4260;mq;mq;mq;100830;mq;mq;150;mq;mq;mq;mq;279.450000;mq;mq;2.700000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4260;7;mq;4920;8;mq;5460;mq;mq;mq;
61968;20210101000000;100970;70;5;80;1.200000;299.050000;296.550000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;100;mq;299.050000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20210101000000;101070;120;7;140;1.300000;300.050000;298.050000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;-50;mq;299.650000;mq;305.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20210101000000;101060;50;5;130;10.700000;300.250000;296.950000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;40;mq;298.650000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;2.600000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20210101000000;101490;-80;5;160;5.900000;296.250000;293.550000;85;16090;60;mq;mq;100;3;800;mq;mq;mq;101340;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;8.600000;11.500000;-10;mq;mq;mq;mq;0.400000;1.800000;2.600000;2.600000;3.600000;mq;mq;mq;mq;1;mq;840;3;mq;1440;7;mq;1680;mq;9;mq;
61996;20210101000000;102360;20;0;10;5.200000;290.150000;288.150000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102010;mq;mq;-370;mq;288.150000;mq;294.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20210101000000;100250;450;1;250;11.000000;277.150000;273.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98470;mq;mq;310;mq;276.850000;mq;286.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20210101000000;99360;-420;8;320;14.900000;279.750000;276.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;21.600000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20210101000000;100990;50;3;280;7.500000;276.350000;275.950000;97;12450;61;mq;mq;100;7;450;mq;mq;mq;100900;mq;mq;-630;mq;mq;mq;mq;272.950000;mq;mq;11.800000;13.100000;-10;mq;mq;mq;mq;-0.100000;2.800000;9.900000;10.900000;10.900000;mq;mq;mq;mq;4;mq;330;5;mq;510;7;mq;750;mq;mq;mq;
78890;20210101000000;101580;140;2;60;14.400000;298.750000;294.650000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;280;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20210101000000;101760;130;1;60;14.000000;298.950000;290.850000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;320;mq;296.250000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20210101000000;101660;130;2;60;3.800000;297.550000;293.650000;79;19260;mq;mq;mq;mq;mq;mq;mq;mq;mq;101570;mq;mq;280;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;3.000000;6.500000;13.500000;13.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20210101000000;101580;140;3;70;11.800000;298.350000;295.450000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;260;mq;296.750000;mq;301.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20210101000000;101520;150;3;90;8.500000;298.550000;295.050000;81;58880;0;mq;mq;mq;3;800;mq;mq;mq;101430;mq;mq;220;302.150000;mq;302.150000;mq;mq;mq;mq;13.900000;14.200000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.400000;9.900000;mq;mq;mq;mq;2;mq;780;3;mq;1080;mq;mq;mq;mq;mq;mq;
81401;20210101000000;101210;150;1;110;0.600000;298.050000;297.150000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;40;mq;296.350000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20210101000000;101250;160;3;150;0.600000;298.650000;298.350000;98;60000;0;mq;mq;100;6;450;mq;mq;mq;101160;mq;mq;40;302.650000;mq;302.650000;mq;301.250000;mq;mq;1.100000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;5;mq;540;6;mq;780;8;mq;1680;mq;8;mq;
81408;20210101000000;101240;160;3;0;0.000000;298.050000;298.050000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;70;mq;295.150000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;2.600000;10.900000;11.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20210101000000;97850;160;2;230;1.500000;274.250000;263.050000;43;30000;2;mq;mq;90;7;3500;30;27;60;97330;mq;mq;mq;271.250000;mq;274.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;3;2700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20210101030000;100910;90;3;10;1.900000;272.150000;270.850000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100010;mq;mq;740;mq;mq;mq;mq;272.650000;mq;mq;2.300000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20210101030000;100830;90;3;270;2.800000;273.850000;272.950000;94;12240;0;mq;mq;100;8;1750;mq;mq;mq;100240;mq;mq;620;mq;mq;mq;mq;272.150000;mq;mq;3.400000;3.700000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.400000;0.400000;1.000000;mq;mq;mq;mq;7;mq;1860;8;mq;2580;mq;mq;mq;mq;mq;mq;
07020;20210101030000;100940;120;3;50;4.000000;278.150000;273.350000;71;16000;3;2;mq;60;5;1250;32;20;10;100830;mq;mq;610;mq;mq;mq;mq;mq;mq;mq;6.300000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;0.400000;0.400000;mq;mq;mq;mq;5;8;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20210101030000;100950;100;2;330;3.200000;274.150000;272.950000;92;17480;0;mq;mq;75;5;800;mq;mq;mq;100110;mq;mq;730;mq;mq;mq;mq;274.150000;mq;mq;4.800000;4.800000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;1.200000;mq;mq;mq;mq;1;mq;720;3;mq;1020;5;mq;1320;mq;mq;mq;
07037;20210101030000;100960;100;3;0;0.000000;270.750000;270.450000;98;5390;0;mq;mq;100;8;3600;mq;mq;mq;99050;mq;mq;890;mq;mq;mq;mq;272.850000;mq;mq;0.000000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;8;mq;3600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20210101030000;100800;90;2;300;1.700000;275.450000;274.550000;94;6820;0;mq;mq;100;8;450;mq;mq;mq;99620;mq;mq;550;mq;mq;mq;mq;273.450000;mq;mq;2.300000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20210101030000;100910;120;3;40;3.200000;274.850000;274.250000;96;60000;0;mq;mq;100;8;1750;mq;mq;mq;99690;mq;mq;320;mq;mq;mq;mq;272.050000;mq;mq;4.900000;4.900000;-10;2;0.000000;mq;mq;0.000000;-0.100000;1.800000;4.200000;6.000000;mq;mq;mq;mq;8;mq;1620;mq;9;mq;mq;mq;mq;mq;mq;mq;
07117;20210101030000;100910;100;3;40;3.600000;277.150000;273.450000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.700000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20210101030000;100900;70;3;280;1.600000;270.450000;270.150000;98;280;49;mq;mq;101;9;30;mq;mq;mq;100430;mq;mq;570;mq;mq;mq;mq;272.550000;mq;mq;2.200000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20210101030000;100950;90;3;0;0.000000;271.050000;270.650000;97;1970;10;mq;mq;mq;0;mq;mq;mq;mq;99130;mq;mq;760;mq;mq;mq;mq;277.550000;mq;mq;0.000000;0.000000;-10;5;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
